Age,Premium
55,11500
49,10300
43,9100
45,9500
66,13700
47,9900
30,6500
18,4100
36,7700
63,13100
20,4500
22,4900
72,14900
35,7500
65,13500
41,8700
32,6900
53,11100
56,11700
29,6300
63,13100
71,14700
22,4900
67,13900
37,7900
67,13900
43,9100
52,10900
58,12100
38,8100
23,5100
26,5700
68,14100
73,15100
35,7500
26,5700
28,6100
42,8900
20,4500
67,13900
62,12900
54,11300
28,6100
18,4100
54,11300
59,12300
23,5100
54,11300
41,8700
49,10300
49,10300
64,13300
65,13500
57,11900
74,15300
72,14900
33,7100
67,13900
23,5100
56,11700
33,7100
69,14300
74,15300
46,9700
49,10300
38,8100
23,5100
25,5500
72,14900
74,15300
25,5500
32,6900
32,6900
53,11100
55,11500
39,8300
28,6100
31,6700
54,11300
29,6300
72,14900
48,10100
39,8300
36,7700
46,9700
41,8700
73,15100
35,7500
37,7900
27,5900
51,10700
43,9100
52,10900
70,14500
44,9300
49,10300
31,6700
26,5700
62,12900
25,5500
43,9100
25,5500
30,6500
54,11300
21,4700
74,15300
39,8300
43,9100
54,11300
24,5300
26,5700
32,6900
64,13300
50,10500
19,4300
47,9900
47,9900
50,10500
49,10300
54,11300
67,13900
32,6900
35,7500
74,15300
56,11700
59,12300
36,7700
72,14900
24,5300
46,9700
49,10300
49,10300
30,6500
35,7500
19,4300
45,9500
58,12100
74,15300
23,5100
21,4700
22,4900
48,10100
56,11700
68,14100
47,9900
51,10700
20,4500
60,12500
70,14500
64,13300
54,11300
50,10500
23,5100
28,6100
37,7900
44,9300
68,14100
32,6900
67,13900
47,9900
23,5100
50,10500
36,7700
50,10500
38,8100
70,14500
22,4900
32,6900
46,9700
66,13700
58,12100
50,10500
70,14500
53,11100
65,13500
29,6300
26,5700
66,13700
54,11300
68,14100
51,10700
55,11500
63,13100
37,7900
60,12500
44,9300
41,8700
19,4300
68,14100
42,8900
55,11500
18,4100
61,12700
59,12300
35,7500
48,10100
61,12700
23,5100
34,7300
43,9100
65,13500
42,8900
60,12500
39,8300
66,13700
33,7100
60,12500
48,10100
61,12700
23,5100
37,7900
37,7900
42,8900
25,5500
37,7900
71,14700
54,11300
47,9900
55,11500
54,11300
66,13700
60,12500
26,5700
29,6300
31,6700
43,9100
42,8900
41,8700
28,6100
41,8700
43,9100
66,13700
73,15100
52,10900
43,9100
35,7500
28,6100
49,10300
52,10900
66,13700
26,5700
26,5700
53,11100
57,11900
22,4900
27,5900
39,8300
34,7300
49,10300
28,6100
31,6700
26,5700
27,5900
57,11900
64,13300
53,11100
45,9500
40,8500
25,5500
40,8500
52,10900
38,8100
45,9500
49,10300
46,9700
43,9100
38,8100
30,6500
32,6900
73,15100
25,5500
43,9100
63,13100
46,9700
69,14300
43,9100
45,9500
34,7300
26,5700
35,7500
59,12300
51,10700
69,14300
70,14500
56,11700
35,7500
36,7700
72,14900
67,13900
62,12900
26,5700
22,4900
63,13100
18,4100
19,4300
18,4100
39,8300
51,10700
69,14300
58,12100
27,5900
44,9300
54,11300
45,9500
23,5100
53,11100
21,4700
60,12500
49,10300
63,13100
48,10100
44,9300
43,9100
20,4500
57,11900
22,4900
33,7100
41,8700
19,4300
61,12700
74,15300
72,14900
73,15100
30,6500
37,7900
23,5100
53,11100
54,11300
55,11500
18,4100
32,6900
71,14700
56,11700
30,6500
50,10500
63,13100
36,7700
72,14900
72,14900
44,9300
61,12700
24,5300
24,5300
53,11100
50,10500
56,11700
30,6500
48,10100
33,7100
26,5700
40,8500
39,8300
65,13500
52,10900
22,4900
74,15300
57,11900
53,11100
37,7900
43,9100
63,13100
47,9900
52,10900
19,4300
26,5700
53,11100
35,7500
42,8900
68,14100
51,10700
24,5300
67,13900
37,7900
67,13900
55,11500
61,12700
45,9500
22,4900
65,13500
67,13900
48,10100
55,11500
72,14900
24,5300
36,7700
24,5300
69,14300
38,8100
32,6900
45,9500
54,11300
65,13500
25,5500
51,10700
55,11500
24,5300
49,10300
20,4500
66,13700
46,9700
22,4900
65,13500
25,5500
43,9100
47,9900
51,10700
44,9300
28,6100
33,7100
41,8700
19,4300
62,12900
45,9500
49,10300
68,14100
62,12900
38,8100
39,8300
37,7900
42,8900
66,13700
55,11500
35,7500
65,13500
74,15300
45,9500
27,5900
27,5900
39,8300
27,5900
29,6300
40,8500
40,8500
69,14300
49,10300
45,9500
55,11500
69,14300
38,8100
73,15100
31,6700
30,6500
61,12700
56,11700
25,5500
37,7900
73,15100
41,8700
32,6900
61,12700
51,10700
54,11300
39,8300
46,9700
20,4500
61,12700
67,13900
72,14900
58,12100
60,12500
51,10700
33,7100
42,8900
31,6700
19,4300
64,13300
46,9700
24,5300
46,9700
32,6900
63,13100
18,4100
52,10900
34,7300
55,11500
65,13500
67,13900
36,7700
55,11500
66,13700
57,11900
35,7500
55,11500
41,8700
33,7100
58,12100
65,13500
48,10100
57,11900
64,13300
18,4100
63,13100
41,8700
52,10900
34,7300
41,8700
46,9700
63,13100
56,11700
56,11700
42,8900
54,11300
38,8100
33,7100
33,7100
56,11700
31,6700
19,4300
68,14100
36,7700
55,11500
54,11300
62,12900
26,5700
41,8700
51,10700
68,14100
38,8100
33,7100
60,12500
57,11900
42,8900
23,5100
66,13700
47,9900
48,10100
21,4700
63,13100
54,11300
28,6100
32,6900
40,8500
69,14300
67,13900
28,6100
73,15100
46,9700
35,7500
35,7500
21,4700
69,14300
23,5100
22,4900
52,10900
67,13900
64,13300
41,8700
66,13700
54,11300
40,8500
27,5900
72,14900
36,7700
22,4900
39,8300
39,8300
67,13900
41,8700
27,5900
63,13100
62,12900
30,6500
29,6300
23,5100
59,12300
62,12900
30,6500
69,14300
60,12500
36,7700
53,11100
59,12300
39,8300
21,4700
46,9700
33,7100
48,10100
36,7700
61,12700
34,7300
42,8900
29,6300
40,8500
39,8300
37,7900
51,10700
43,9100
69,14300
34,7300
67,13900
55,11500
63,13100
48,10100
54,11300
60,12500
36,7700
48,10100
32,6900
44,9300
34,7300
47,9900
48,10100
48,10100
60,12500
29,6300
69,14300
26,5700
41,8700
56,11700
19,4300
68,14100
50,10500
71,14700
55,11500
41,8700
26,5700
49,10300
46,9700
64,13300
65,13500
31,6700
40,8500
68,14100
35,7500
23,5100
48,10100
49,10300
67,13900
19,4300
31,6700
62,12900
44,9300
47,9900
45,9500
39,8300
34,7300
55,11500
68,14100
72,14900
25,5500
46,9700
23,5100
40,8500
74,15300
60,12500
72,14900
29,6300
73,15100
52,10900
31,6700
67,13900
49,10300
56,11700
26,5700
26,5700
58,12100
62,12900
25,5500
22,4900
36,7700
31,6700
70,14500
59,12300
31,6700
54,11300
34,7300
32,6900
74,15300
67,13900
58,12100
22,4900
18,4100
63,13100
21,4700
35,7500
62,12900
74,15300
43,9100
73,15100
67,13900
26,5700
20,4500
56,11700
44,9300
56,11700
64,13300
53,11100
19,4300
59,12300
41,8700
43,9100
39,8300
25,5500
49,10300
52,10900
68,14100
39,8300
67,13900
69,14300
31,6700
21,4700
53,11100
25,5500
31,6700
54,11300
19,4300
74,15300
25,5500
34,7300
60,12500
29,6300
69,14300
25,5500
61,12700
68,14100
68,14100
63,13100
38,8100
42,8900
48,10100
24,5300
24,5300
54,11300
31,6700
67,13900
63,13100
25,5500
74,15300
53,11100
44,9300
58,12100
58,12100
29,6300
41,8700
37,7900
34,7300
51,10700
46,9700
38,8100
35,7500
37,7900
24,5300
56,11700
70,14500
63,13100
21,4700
20,4500
19,4300
47,9900
47,9900
43,9100
26,5700
32,6900
49,10300
61,12700
26,5700
48,10100
35,7500
32,6900
59,12300
63,13100
22,4900
39,8300
49,10300
34,7300
32,6900
46,9700
71,14700
23,5100
71,14700
50,10500
65,13500
36,7700
48,10100
48,10100
50,10500
23,5100
62,12900
71,14700
39,8300
65,13500
20,4500
62,12900
46,9700
60,12500
52,10900
58,12100
55,11500
72,14900
66,13700
29,6300
52,10900
36,7700
58,12100
66,13700
26,5700
67,13900
70,14500
24,5300
69,14300
72,14900
41,8700
48,10100
42,8900
27,5900
34,7300
41,8700
61,12700
61,12700
51,10700
74,15300
64,13300
66,13700
71,14700
20,4500
32,6900
53,11100
43,9100
29,6300
21,4700
40,8500
18,4100
61,12700
26,5700
30,6500
52,10900
33,7100
60,12500
24,5300
28,6100
37,7900
19,4300
41,8700
56,11700
44,9300
67,13900
71,14700
34,7300
65,13500
36,7700
35,7500
41,8700
63,13100
21,4700
31,6700
46,9700
45,9500
61,12700
52,10900
40,8500
22,4900
73,15100
42,8900
55,11500
23,5100
62,12900
27,5900
27,5900
30,6500
30,6500
20,4500
42,8900
53,11100
18,4100
52,10900
29,6300
54,11300
52,10900
71,14700
43,9100
50,10500
72,14900
56,11700
53,11100
30,6500
39,8300
19,4300
54,11300
62,12900
71,14700
42,8900
50,10500
63,13100
72,14900
49,10300
53,11100
57,11900
41,8700
55,11500
64,13300
69,14300
73,15100
22,4900
41,8700
57,11900
31,6700
42,8900
39,8300
56,11700
69,14300
28,6100
54,11300
19,4300
47,9900
21,4700
39,8300
50,10500
30,6500
31,6700
51,10700
71,14700
20,4500
53,11100
44,9300
65,13500
49,10300
36,7700
33,7100
21,4700
54,11300
49,10300
47,9900
51,10700
42,8900
52,10900
68,14100
37,7900
31,6700
26,5700
49,10300
47,9900
21,4700
71,14700
65,13500
70,14500
56,11700
47,9900
19,4300
63,13100
70,14500
44,9300
46,9700
67,13900
31,6700
71,14700
47,9900
36,7700
57,11900
55,11500
39,8300
67,13900
46,9700
28,6100
47,9900
27,5900
72,14900
24,5300
60,12500
47,9900
68,14100
60,12500
23,5100
51,10700
69,14300
38,8100
52,10900
34,7300
29,6300
37,7900
23,5100
51,10700
37,7900
71,14700
39,8300
22,4900
64,13300
22,4900
25,5500
69,14300
70,14500
51,10700
65,13500
33,7100
58,12100
40,8500
62,12900
22,4900
62,12900
36,7700
31,6700
40,8500
61,12700
52,10900
48,10100
64,13300
26,5700
24,5300
38,8100
57,11900
43,9100
51,10700
19,4300
47,9900
31,6700
55,11500
34,7300
67,13900
38,8100
65,13500
33,7100
39,8300
48,10100
30,6500
70,14500
56,11700
43,9100
43,9100
64,13300
36,7700
46,9700
43,9100
34,7300
41,8700
18,4100
31,6700
36,7700
50,10500
68,14100
54,11300
46,9700
31,6700
50,10500
71,14700
69,14300
70,14500
27,5900
25,5500
39,8300
26,5700
38,8100
73,15100
36,7700
69,14300
38,8100
41,8700
37,7900
41,8700
51,10700
32,6900
50,10500
62,12900
33,7100
27,5900
43,9100
57,11900
44,9300
46,9700
21,4700
58,12100
47,9900
31,6700
43,9100
26,5700
36,7700
51,10700
74,15300
33,7100
32,6900
41,8700
72,14900
43,9100
36,7700
21,4700
72,14900
46,9700
22,4900
60,12500
59,12300
63,13100
72,14900
43,9100
63,13100
72,14900
52,10900
31,6700
70,14500
43,9100
49,10300
38,8100
62,12900
42,8900
73,15100
56,11700
30,6500
73,15100
61,12700
63,13100
68,14100
42,8900
40,8500
65,13500
27,5900
57,11900
50,10500
70,14500
44,9300
33,7100
36,7700
35,7500
66,13700
50,10500
29,6300
61,12700
30,6500
60,12500
62,12900
59,12300
57,11900
50,10500
34,7300
35,7500
72,14900
69,14300
40,8500
66,13700
50,10500
69,14300
73,15100
33,7100
65,13500
18,4100
46,9700
49,10300
40,8500
18,4100
54,11300
38,8100
57,11900
73,15100
48,10100
43,9100
45,9500
70,14500
51,10700
21,4700
57,11900
72,14900
61,12700
69,14300
45,9500
28,6100
22,4900
47,9900
45,9500
51,10700
25,5500
60,12500
52,10900
33,7100
43,9100
69,14300
28,6100
67,13900
23,5100
45,9500
64,13300
22,4900
64,13300
54,11300
73,15100
56,11700
46,9700
34,7300
37,7900
31,6700
20,4500
71,14700
64,13300
26,5700
36,7700
26,5700
59,12300
41,8700
48,10100
62,12900
27,5900
41,8700
59,12300
30,6500
21,4700
21,4700
19,4300
55,11500
25,5500
65,13500
45,9500
64,13300
59,12300
33,7100
63,13100
30,6500
30,6500
38,8100
57,11900
55,11500
19,4300
64,13300
66,13700
24,5300
74,15300
67,13900
62,12900
38,8100
50,10500
58,12100
36,7700
42,8900
66,13700
33,7100
25,5500
71,14700
28,6100
46,9700
58,12100
69,14300
20,4500
20,4500
61,12700
72,14900
19,4300
46,9700
55,11500
30,6500
56,11700
69,14300
66,13700
60,12500
38,8100
36,7700
55,11500
71,14700
36,7700
62,12900
27,5900
74,15300
22,4900
44,9300
48,10100
18,4100
34,7300
38,8100
33,7100
32,6900
60,12500
62,12900
33,7100
52,10900
24,5300
39,8300
44,9300
61,12700
51,10700
50,10500
19,4300
38,8100
28,6100
33,7100
67,13900
33,7100
67,13900
72,14900
65,13500
22,4900
40,8500
39,8300
42,8900
38,8100
42,8900
35,7500
68,14100
66,13700
32,6900
69,14300
24,5300
56,11700
70,14500
67,13900
55,11500
58,12100
70,14500
42,8900
24,5300
34,7300
23,5100
50,10500
50,10500
72,14900
36,7700
65,13500
45,9500
55,11500
41,8700
45,9500
28,6100
53,11100
24,5300
59,12300
62,12900
57,11900
35,7500
30,6500
47,9900
69,14300
19,4300
38,8100
71,14700
71,14700
25,5500
40,8500
41,8700
26,5700
65,13500
19,4300
18,4100
74,15300
28,6100
46,9700
62,12900
69,14300
24,5300
30,6500
30,6500
42,8900
40,8500
68,14100
35,7500
64,13300
57,11900
41,8700
73,15100
71,14700
34,7300
44,9300
66,13700
55,11500
58,12100
39,8300
68,14100
52,10900
19,4300
50,10500
26,5700
37,7900
29,6300
20,4500
35,7500
25,5500
40,8500
53,11100
39,8300
18,4100
58,12100
34,7300
58,12100
36,7700
20,4500
54,11300
67,13900
28,6100
57,11900
63,13100
21,4700
30,6500
46,9700
56,11700
63,13100
63,13100
18,4100
73,15100
54,11300
46,9700
43,9100
59,12300
40,8500
55,11500
67,13900
73,15100
44,9300
25,5500
22,4900
63,13100
69,14300
44,9300
26,5700
21,4700
52,10900
19,4300
68,14100
23,5100
57,11900
20,4500
46,9700
71,14700
69,14300
64,13300
31,6700
29,6300
19,4300
56,11700
28,6100
57,11900
66,13700
29,6300
45,9500
54,11300
43,9100
35,7500
38,8100
23,5100
65,13500
23,5100
56,11700
30,6500
45,9500
69,14300
50,10500
70,14500
58,12100
27,5900
18,4100
46,9700
73,15100
28,6100
60,12500
41,8700
28,6100
38,8100
42,8900
70,14500
68,14100
60,12500
52,10900
66,13700
43,9100
34,7300
39,8300
46,9700
50,10500
35,7500
42,8900
22,4900
70,14500
43,9100
60,12500
28,6100
20,4500
43,9100
32,6900
19,4300
25,5500
34,7300
23,5100
59,12300
26,5700
72,14900
55,11500
61,12700
51,10700
26,5700
60,12500
51,10700
20,4500
21,4700
40,8500
72,14900
45,9500
21,4700
57,11900
37,7900
23,5100
36,7700
36,7700
29,6300
31,6700
30,6500
24,5300
34,7300
66,13700
71,14700
71,14700
65,13500
48,10100
18,4100
53,11100
72,14900
58,12100
56,11700
73,15100
67,13900
41,8700
25,5500
63,13100
66,13700
51,10700
36,7700
48,10100
61,12700
19,4300
36,7700
64,13300
34,7300
19,4300
58,12100
24,5300
61,12700
66,13700
63,13100
65,13500
46,9700
52,10900
57,11900
19,4300
49,10300
34,7300
33,7100
23,5100
26,5700
69,14300
29,6300
50,10500
56,11700
18,4100
26,5700
49,10300
56,11700
40,8500
57,11900
37,7900
30,6500
34,7300
60,12500
55,11500
39,8300
66,13700
29,6300
54,11300
47,9900
35,7500
38,8100
21,4700
18,4100
62,12900
41,8700
54,11300
55,11500
65,13500
46,9700
34,7300
55,11500
65,13500
34,7300
50,10500
58,12100
61,12700
21,4700
68,14100
32,6900
39,8300
39,8300
55,11500
66,13700
28,6100
71,14700
41,8700
42,8900
30,6500
65,13500
20,4500
74,15300
57,11900
42,8900
26,5700
37,7900
64,13300
57,11900
27,5900
38,8100
27,5900
65,13500
65,13500
72,14900
64,13300
19,4300
21,4700
19,4300
55,11500
52,10900
39,8300
52,10900
45,9500
34,7300
46,9700
29,6300
41,8700
67,13900
47,9900
28,6100
18,4100
37,7900
61,12700
65,13500
44,9300
33,7100
61,12700
49,10300
64,13300
40,8500
58,12100
21,4700
24,5300
60,12500
18,4100
24,5300
39,8300
63,13100
71,14700
21,4700
69,14300
60,12500
72,14900
42,8900
62,12900
19,4300
62,12900
51,10700
44,9300
46,9700
58,12100
19,4300
44,9300
35,7500
41,8700
63,13100
62,12900
74,15300
28,6100
60,12500
20,4500
38,8100
53,11100
22,4900
53,11100
38,8100
28,6100
25,5500
58,12100
25,5500
66,13700
40,8500
65,13500
50,10500
35,7500
37,7900
41,8700
73,15100
18,4100
68,14100
43,9100
34,7300
26,5700
61,12700
49,10300
43,9100
40,8500
36,7700
73,15100
28,6100
72,14900
50,10500
38,8100
26,5700
19,4300
69,14300
51,10700
72,14900
35,7500
62,12900
34,7300
47,9900
53,11100
48,10100
69,14300
35,7500
26,5700
56,11700
73,15100
25,5500
33,7100
60,12500
53,11100
50,10500
24,5300
61,12700
32,6900
31,6700
22,4900
40,8500
43,9100
56,11700
68,14100
62,12900
70,14500
72,14900
21,4700
53,11100
69,14300
52,10900
50,10500
42,8900
62,12900
29,6300
51,10700
38,8100
43,9100
25,5500
64,13300
73,15100
63,13100
61,12700
48,10100
62,12900
69,14300
63,13100
52,10900
46,9700
35,7500
64,13300
32,6900
19,4300
70,14500
37,7900
23,5100
33,7100
33,7100
72,14900
62,12900
25,5500
31,6700
40,8500
66,13700
25,5500
37,7900
22,4900
40,8500
72,14900
21,4700
37,7900
67,13900
37,7900
50,10500
35,7500
57,11900
37,7900
26,5700
37,7900
27,5900
50,10500
67,13900
41,8700
18,4100
22,4900
39,8300
37,7900
74,15300
22,4900
43,9100
70,14500
50,10500
29,6300
52,10900
54,11300
27,5900
46,9700
63,13100
74,15300
19,4300
41,8700
23,5100
71,14700
30,6500
61,12700
42,8900
27,5900
42,8900
53,11100
30,6500
42,8900
38,8100
32,6900
20,4500
52,10900
39,8300
71,14700
31,6700
47,9900
29,6300
20,4500
44,9300
40,8500
65,13500
54,11300
44,9300
42,8900
56,11700
31,6700
63,13100
24,5300
51,10700
66,13700
21,4700
52,10900
32,6900
64,13300
25,5500
65,13500
37,7900
62,12900
27,5900
23,5100
30,6500
39,8300
50,10500
63,13100
47,9900
61,12700
60,12500
40,8500
74,15300
42,8900
44,9300
66,13700
32,6900
31,6700
27,5900
61,12700
68,14100
43,9100
68,14100
70,14500
29,6300
52,10900
56,11700
43,9100
36,7700
22,4900
67,13900
24,5300
25,5500
52,10900
52,10900
50,10500
38,8100
55,11500
46,9700
71,14700
50,10500
71,14700
23,5100
29,6300
38,8100
61,12700
26,5700
30,6500
22,4900
39,8300
44,9300
53,11100
70,14500
34,7300
32,6900
73,15100
70,14500
38,8100
64,13300
27,5900
52,10900
57,11900
57,11900
59,12300
72,14900
50,10500
35,7500
66,13700
39,8300
59,12300
19,4300
40,8500
41,8700
41,8700
25,5500
42,8900
71,14700
37,7900
65,13500
37,7900
45,9500
63,13100
37,7900
43,9100
52,10900
41,8700
22,4900
45,9500
67,13900
50,10500
59,12300
57,11900
55,11500
71,14700
66,13700
69,14300
20,4500
33,7100
38,8100
49,10300
46,9700
49,10300
57,11900
52,10900
19,4300
48,10100
70,14500
42,8900
36,7700
40,8500
58,12100
52,10900
22,4900
33,7100
45,9500
33,7100
33,7100
55,11500
36,7700
29,6300
42,8900
70,14500
29,6300
21,4700
50,10500
64,13300
43,9100
28,6100
61,12700
30,6500
73,15100
63,13100
51,10700
49,10300
73,15100
27,5900
63,13100
73,15100
43,9100
58,12100
46,9700
65,13500
44,9300
31,6700
50,10500
32,6900
58,12100
50,10500
61,12700
66,13700
52,10900
32,6900
19,4300
35,7500
65,13500
26,5700
25,5500
55,11500
34,7300
37,7900
19,4300
28,6100
68,14100
60,12500
67,13900
64,13300
65,13500
63,13100
46,9700
74,15300
62,12900
32,6900
60,12500
65,13500
74,15300
24,5300
62,12900
54,11300
43,9100
58,12100
62,12900
61,12700
27,5900
68,14100
38,8100
50,10500
49,10300
59,12300
32,6900
54,11300
59,12300
58,12100
73,15100
67,13900
63,13100
59,12300
68,14100
64,13300
49,10300
57,11900
54,11300
61,12700
49,10300
36,7700
29,6300
46,9700
44,9300
73,15100
53,11100
46,9700
44,9300
38,8100
57,11900
74,15300
29,6300
42,8900
41,8700
65,13500
52,10900
46,9700
64,13300
69,14300
62,12900
52,10900
58,12100
55,11500
20,4500
72,14900
57,11900
30,6500
52,10900
22,4900
52,10900
72,14900
72,14900
48,10100
70,14500
63,13100
51,10700
34,7300
46,9700
42,8900
65,13500
49,10300
44,9300
37,7900
63,13100
45,9500
41,8700
58,12100
35,7500
69,14300
29,6300
24,5300
33,7100
54,11300
65,13500
32,6900
35,7500
43,9100
49,10300
74,15300
67,13900
27,5900
61,12700
58,12100
47,9900
52,10900
69,14300
44,9300
37,7900
44,9300
65,13500
23,5100
33,7100
65,13500
61,12700
20,4500
53,11100
37,7900
61,12700
34,7300
31,6700
41,8700
42,8900
26,5700
25,5500
73,15100
29,6300
45,9500
46,9700
43,9100
28,6100
48,10100
18,4100
36,7700
54,11300
32,6900
60,12500
68,14100
55,11500
28,6100
69,14300
39,8300
54,11300
68,14100
59,12300
36,7700
72,14900
59,12300
50,10500
41,8700
18,4100
36,7700
41,8700
38,8100
58,12100
59,12300
46,9700
45,9500
58,12100
57,11900
25,5500
25,5500
55,11500
51,10700
20,4500
71,14700
42,8900
25,5500
50,10500
63,13100
69,14300
42,8900
18,4100
73,15100
50,10500
44,9300
74,15300
71,14700
46,9700
70,14500
74,15300
22,4900
47,9900
47,9900
65,13500
29,6300
18,4100
71,14700
63,13100
24,5300
68,14100
20,4500
59,12300
22,4900
73,15100
28,6100
59,12300
62,12900
20,4500
74,15300
26,5700
46,9700
34,7300
38,8100
60,12500
34,7300
29,6300
52,10900
53,11100
72,14900
28,6100
21,4700
27,5900
22,4900
50,10500
73,15100
55,11500
49,10300
25,5500
26,5700
57,11900
68,14100
26,5700
48,10100
30,6500
51,10700
32,6900
36,7700
61,12700
38,8100
40,8500
34,7300
36,7700
40,8500
46,9700
39,8300
60,12500
46,9700
31,6700
33,7100
66,13700
57,11900
36,7700
48,10100
39,8300
66,13700
36,7700
24,5300
32,6900
29,6300
18,4100
33,7100
23,5100
56,11700
50,10500
37,7900
47,9900
31,6700
49,10300
67,13900
50,10500
54,11300
45,9500
42,8900
40,8500
29,6300
22,4900
47,9900
74,15300
20,4500
42,8900
34,7300
33,7100
49,10300
52,10900
62,12900
41,8700
39,8300
26,5700
54,11300
36,7700
44,9300
30,6500
31,6700
24,5300
28,6100
62,12900
71,14700
58,12100
32,6900
20,4500
67,13900
34,7300
44,9300
41,8700
35,7500
55,11500
29,6300
69,14300
42,8900
36,7700
31,6700
61,12700
67,13900
54,11300
18,4100
71,14700
55,11500
74,15300
54,11300
58,12100
41,8700
37,7900
21,4700
39,8300
42,8900
29,6300
25,5500
33,7100
41,8700
70,14500
39,8300
37,7900
53,11100
44,9300
65,13500
19,4300
35,7500
51,10700
43,9100
27,5900
25,5500
26,5700
47,9900
20,4500
65,13500
64,13300
49,10300
21,4700
38,8100
71,14700
52,10900
50,10500
66,13700
39,8300
62,12900
55,11500
44,9300
25,5500
66,13700
27,5900
21,4700
33,7100
39,8300
36,7700
73,15100
41,8700
23,5100
37,7900
69,14300
66,13700
61,12700
60,12500
51,10700
61,12700
55,11500
72,14900
24,5300
42,8900
25,5500
62,12900
61,12700
54,11300
22,4900
34,7300
47,9900
64,13300
36,7700
55,11500
74,15300
37,7900
60,12500
45,9500
69,14300
35,7500
31,6700
54,11300
25,5500
58,12100
54,11300
38,8100
39,8300
73,15100
69,14300
27,5900
40,8500
45,9500
58,12100
18,4100
20,4500
61,12700
63,13100
56,11700
58,12100
18,4100
38,8100
50,10500
73,15100
72,14900
47,9900
57,11900
58,12100
74,15300
58,12100
21,4700
30,6500
20,4500
63,13100
55,11500
29,6300
64,13300
53,11100
74,15300
38,8100
25,5500
64,13300
32,6900
72,14900
65,13500
70,14500
19,4300
68,14100
32,6900
56,11700
44,9300
73,15100
19,4300
40,8500
56,11700
62,12900
29,6300
57,11900
55,11500
58,12100
43,9100
18,4100
65,13500
71,14700
20,4500
35,7500
42,8900
24,5300
46,9700
50,10500
46,9700
63,13100
66,13700
20,4500
20,4500
60,12500
47,9900
52,10900
52,10900
35,7500
41,8700
73,15100
51,10700
70,14500
49,10300
32,6900
59,12300
57,11900
56,11700
49,10300
56,11700
59,12300
53,11100
28,6100
73,15100
45,9500
21,4700
51,10700
52,10900
70,14500
61,12700
35,7500
51,10700
44,9300
20,4500
38,8100
69,14300
21,4700
24,5300
42,8900
61,12700
45,9500
71,14700
68,14100
66,13700
37,7900
47,9900
26,5700
41,8700
26,5700
51,10700
21,4700
48,10100
61,12700
56,11700
34,7300
51,10700
69,14300
36,7700
29,6300
55,11500
33,7100
24,5300
38,8100
51,10700
74,15300
66,13700
72,14900
48,10100
36,7700
26,5700
22,4900
42,8900
63,13100
18,4100
